{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.01012130063909045, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0343897898172814, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.019219403984873186, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0479496348473465, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.0313711398168388, 'shap_norm_sq': 5.04, 'weighted_error': 1.0386973094858454, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.05867426712589672, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0382661038605914, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.15072976610278085, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0528186715558847, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.13930188797824788, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.015173732860644, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.4729982712247377, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0215904531760358, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.010962558123306564, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0478499095647382, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.02062394496192576, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0555965801668545, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.02686997772608002, 'shap_norm_sq': 5.04, 'weighted_error': 1.0285696947816385, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.040259184245638284, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0198510209803318, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.09117083565560563, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.026348035801584, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.24392916570206832, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0343909879527735, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.546912146638182, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0262100703893753, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008320100157889584, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0055705821180683, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.02454805629747267, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0769611863270554, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.020714052447667664, 'shap_norm_sq': 5.04, 'weighted_error': 1.0147188629052113, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.07586797197718013, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0554598087118743, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0963555482286416, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0286523525007116, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.2155262644662832, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0291741285421196, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.24512654379418108, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0073484702116255, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008978372684694952, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0161029425469539, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01864224531718416, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0448073265454834, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.02250793565130905, 'shap_norm_sq': 5.04, 'weighted_error': 1.018755100113404, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.040713066488593797, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0203049032232872, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.1001365271920123, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0303327875955421, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.37401512714181573, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.058284327809054, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.48352331161028234, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.022248268200132, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.013514140499615537, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0886752275856828, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01439006467381213, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0216565652649026, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.030463047822362484, 'shap_norm_sq': 5.04, 'weighted_error': 1.0366541024982747, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.056528282454701324, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0361201191893938, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.10122097625468653, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0308147649567305, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.21546449464479522, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0291627830647032, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.5127521162586259, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0240750684906528, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008793623095712593, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0131469491232348, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.017501679341504105, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0385975784556702, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.021654384349571856, 'shap_norm_sq': 5.04, 'weighted_error': 1.0168346096844956, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.057707206497959344, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0372990432326523, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.08017876748992574, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0214626721723932, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.14576764807366252, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0163613214495983, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.8501963621764547, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0451653338605167, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.011397242710628116, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0548048629618834, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.015123870330254523, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0256517293944225, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.0235448966839989, 'shap_norm_sq': 5.04, 'weighted_error': 1.021088262436956, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.08213563405269117, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0617274707873852, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.17138244630235794, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0619976405334743, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.265846178461602, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0384165617249335, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.6495196159531478, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.032623037221561, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00887552599464445, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0144573955061462, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.029852358171528457, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.1058401631969133, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.03406307623899768, 'shap_norm_sq': 5.04, 'weighted_error': 1.044754166435704, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.06608842265291215, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0456802593876051, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.12617605010270588, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.041905908889185, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.1342017368681861, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.014236970411857, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.27135718388120345, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.008987885217065, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.01085160755451259, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0460747004640352, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.02113199724375607, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0583626425901538, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.04615437634353695, 'shap_norm_sq': 5.04, 'weighted_error': 1.0719595916709157, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.053428009201989556, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0330198459366835, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.10880772911522231, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0341866551169692, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.09942949475751661, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0078502320649998, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 1.1873505600910448, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0662374712301799, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.011195977430351762, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0515846184774609, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01428813266751249, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0211016021194936, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.03268673447636568, 'shap_norm_sq': 5.04, 'weighted_error': 1.0416573974697807, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.11831783529854648, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0979096720332389, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.06649539440136391, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0153811730219213, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.14930159373459467, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0170104135097693, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.5051141318374717, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0235976944643312, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.009163028389640488, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0190574338260827, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.018370422738885363, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0433274036191902, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.04836063464772793, 'shap_norm_sq': 5.04, 'weighted_error': 1.0769236728553455, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.03737244074826651, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.01696427748296, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.10546580167953161, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.03270135403444, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.17534186071310942, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0217933196894962, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 1.3513388254677057, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0764867378162217, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.010117102994239397, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0343226274996653, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01491097224679624, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0244926176067066, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.029549599252004743, 'shap_norm_sq': 5.04, 'weighted_error': 1.0345988432149693, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.06862048751050759, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0482123242452022, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.05086232305042213, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0084331413103917, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.1706996513251047, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0209406689855764, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.9604948319577901, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0520589882218523, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.01222943222282339, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0681198951570092, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.013779648225862771, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.018333186826068, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.023952630219582487, 'shap_norm_sq': 5.04, 'weighted_error': 1.0220056628920198, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.06717442675948215, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0467662634941757, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.12360619815853124, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0407637524695508, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.17130466549516404, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0210517940372206, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.4434561613121165, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0197440713064967, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008932814990239835, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0153740194356724, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.027297337892480792, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0919294972332128, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.020318152569871403, 'shap_norm_sq': 5.04, 'weighted_error': 1.0138280881801693, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.03833413180154227, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.017925968536236, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0913436218742549, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.026424829676539, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.14710855300964826, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0166076101113093, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.4079480985820076, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0175248173858646, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.012376358652607677, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0704707180335589, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.014497326587912527, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0222405467972278, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.040046239916245126, 'shap_norm_sq': 5.04, 'weighted_error': 1.05821628470951, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.028867873916373417, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0084597106510669, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0806958783830832, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0216924992360186, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.1999177292691899, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0263072547304095, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.41548328950020913, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0179957668182529, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.009381917291593017, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.0225596562573231, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.019478122742418804, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0493582147495408, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.029335854610048742, 'shap_norm_sq': 5.04, 'weighted_error': 1.034117917770568, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.027427051684380806, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0070188884190743, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.06449799829590254, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0144934414194935, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.28377374719872867, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0417093804725694, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.3187449633376058, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0119496214330894, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.010405845372961617, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.03894250555922, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.016764767657630974, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0345855037323617, 'gamma': 0.18367346938775558}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.0264489804032203, 'shap_norm_sq': 5.04, 'weighted_error': 1.0276224508052039, 'gamma': 0.44444444444444486}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.04311192465464646, 'shap_norm_sq': 3.4999999999999964, 'weighted_error': 1.0227037613893413, 'gamma': 1.0000000000000018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.06609688181325264, 'shap_norm_sq': 2.2399999999999967, 'weighted_error': 1.0152040563160933, 'gamma': 2.250000000000004}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.26822481091126466, 'shap_norm_sq': 1.2599999999999971, 'weighted_error': 1.0388534533993612, 'gamma': 5.444444444444458}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.3762826155197703, 'shap_norm_sq': 0.5599999999999967, 'weighted_error': 1.0155457246944757, 'gamma': 16.000000000000096}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.010655971817693087, 'shap_norm_sq': 8.959999999999997, 'weighted_error': 1.042944528674924, 'gamma': 0.0625000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.02171180325113808, 'shap_norm_sq': 6.859999999999986, 'weighted_error': 1.0615193641858989, 'gamma': 0.18367346938775558}
